3162,type_D,18,498,12,5917,249,224,98.0,1306.0,1.0,3.0,2.63616522069402,1
3061,type_C,10,421,61,2935,225,218,128.0,1781.0,1.0,3.0,2.5144225156454496,1
3231,type_D,11,525,-32,2763,190,241,192.0,246.0,1.0,3.0,2.9208775446232407,0
3111,type_D,5,273,24,3482,225,230,142.0,1007.0,1.0,3.0,2.117660847178731,0
3376,type_D,10,361,53,3943,194,244,190.0,2015.0,1.0,3.0,2.370544289881675,0
2756,type_C,35,121,82,133,246,159,13.0,1410.0,1.0,3.0,2.904007499243975,0
2949,type_C,12,310,33,2873,188,235,189.0,1564.0,1.0,3.0,2.554900614357049,1
3103,type_D,10,213,-3,725,237,239,133.0,1520.0,1.0,3.0,2.837059696871101,0
3150,type_D,6,151,4,1464,218,228,148.0,4649.0,1.0,3.0,2.0311709524182575,0
2784,type_C,20,574,-21,3239,228,195,94.0,2646.0,1.0,3.0,2.943929264497542,0
2859,type_C,6,31,2,2939,204,237,174.0,2239.0,1.0,3.0,2.9485167788154563,1
2396,type_B,26,154,8,919,143,214,208.0,1318.0,1.0,3.0,2.787766817674265,0
2393,type_B,21,91,29,551,249,205,75.0,965.0,1.0,3.0,2.6529584295926694,0
3083,type_D,5,96,6,2430,231,238,142.0,2020.0,1.0,3.0,2.0577798372141833,0
2913,type_C,4,31,0,1157,216,233,155.0,3036.0,1.0,3.0,2.6443080165708506,0
2928,type_C,9,202,45,684,232,224,125.0,1796.0,1.0,3.0,2.659847650350588,1
3138,type_D,11,458,39,1797,217,217,137.0,3493.0,1.0,3.0,2.805887868757087,0
2949,type_C,8,68,8,673,227,224,131.0,1962.0,1.0,3.0,2.2237917595850676,1
2316,type_B,22,176,81,241,171,203,168.0,1100.0,1.0,3.0,2.253399425710934,0
3172,type_D,8,31,12,4486,219,224,141.0,3059.0,1.0,3.0,2.586666529439699,0
3106,type_D,7,31,2,849,213,228,153.0,1610.0,1.0,3.0,2.3948972234333326,0
3032,type_C,2,86,1,3617,223,235,149.0,200.0,1.0,3.0,2.916984953705785,0
3132,type_D,22,504,106,2107,229,187,81.0,1865.0,1.0,3.0,2.726772037742525,0
3211,type_D,19,686,3,1301,239,199,85.0,2495.0,1.0,3.0,2.3393580916527106,1
3205,type_D,11,372,22,4348,238,239,132.0,2780.0,1.0,3.0,2.715156786628542,0
2851,type_C,14,125,-8,407,232,211,110.0,1588.0,1.0,3.0,2.2125298515830223,1
2807,type_C,16,211,51,1183,229,248,146.0,1743.0,1.0,3.0,2.6520929733633056,1
3202,type_D,8,43,2,5097,221,223,139.0,662.0,1.0,3.0,2.6787715808618753,0
3310,type_D,12,151,30,557,196,225,169.0,992.0,1.0,3.0,2.6681714197778055,1
3221,type_D,23,91,-8,4163,200,185,114.0,3395.0,1.0,3.0,2.88496675599859,0
2641,type_B,13,31,10,1442,241,218,106.0,179.0,1.0,3.0,2.8951453416911805,1
3363,type_D,9,783,105,958,197,240,184.0,2251.0,1.0,3.0,2.750345120181348,0
2988,type_C,12,109,5,3973,209,217,145.0,5461.0,1.0,3.0,2.259205465314289,1
3140,type_D,11,500,88,3007,195,246,191.0,394.0,1.0,3.0,2.5373708916991333,0
3253,type_D,6,176,-5,3492,225,245,155.0,3918.0,1.0,3.0,2.3939524986483387,0
3255,type_D,7,211,29,4175,231,228,132.0,2033.0,1.0,3.0,2.16316966389549,0
2949,type_C,12,459,39,4708,213,215,138.0,5442.0,1.0,3.0,2.307906367034453,1
3077,type_D,7,458,19,3031,226,225,134.0,1594.0,1.0,3.0,2.5652308950741007,1
3420,type_D,19,163,-45,1951,248,229,103.0,3041.0,1.0,3.0,2.5513378206583384,0
2984,type_C,7,86,1,2399,229,227,133.0,2109.0,1.0,3.0,2.2087431383057576,1
2770,type_C,4,241,18,2549,226,233,144.0,1743.0,1.0,3.0,2.3143657133127222,1
2524,type_B,16,61,13,1367,183,222,179.0,1572.0,1.0,3.0,2.898083077471512,1
2853,type_C,2,31,0,3149,225,237,148.0,3151.0,1.0,3.0,2.532408274287354,1
3065,type_C,10,61,-2,1252,231,222,124.0,1199.0,1.0,3.0,2.0843173963619646,0
2998,type_C,12,151,26,2443,242,228,115.0,625.0,1.0,3.0,2.4473948129500327,0
3024,type_C,11,431,80,5909,192,242,191.0,1743.0,1.0,3.0,2.023387674418385,0
2886,type_C,8,151,17,1878,201,237,176.0,1143.0,1.0,3.0,2.8087652408905033,1
2147,type_A,31,171,95,227,191,157,85.0,568.0,1.0,3.0,2.578664939211322,0
3258,type_D,10,151,18,2666,238,225,118.0,1604.0,1.0,3.0,2.6583532017065394,0
3064,type_C,19,928,248,220,94,1711,1.0,0.0,0.0,0.0,2.256255590223788,1
3304,type_D,11,434,60,1342,211,218,144.0,1864.0,1.0,3.0,2.1313653488864297,0
3104,type_D,9,284,55,152,220,221,137.0,1019.0,1.0,3.0,2.077020119493652,1
2990,type_C,14,61,-3,874,233,212,110.0,894.0,1.0,3.0,2.0399429615574642,0
3074,type_D,17,383,-9,2459,177,221,184.0,1030.0,1.0,3.0,2.525579003630339,0
2906,type_C,23,278,120,3629,229,185,78.0,2583.0,1.0,3.0,2.965721753708997,1
3255,type_D,11,256,39,3736,215,251,171.0,2720.0,1.0,3.0,2.4300185193987858,0
2968,type_C,16,121,10,3959,192,211,156.0,1131.0,1.0,3.0,2.0705815160699914,1
3258,type_D,16,512,102,3971,179,224,185.0,1716.0,1.0,3.0,2.3446153220845813,0
3256,type_D,9,163,30,971,200,245,185.0,1771.0,1.0,3.0,2.2224909775670345,0
2799,type_C,14,163,44,1962,245,225,107.0,827.0,1.0,3.0,2.397338989361433,0
2753,type_C,19,61,-4,2770,250,217,88.0,2212.0,1.0,3.0,2.577637238105835,0
3008,type_C,14,191,18,3703,219,208,122.0,4985.0,1.0,3.0,2.075349284998176,1
3234,type_D,14,31,8,3519,194,219,164.0,2422.0,1.0,3.0,2.204936087765157,0
3129,type_D,10,202,27,5628,199,247,187.0,2969.0,1.0,3.0,2.558510379530513,1
2260,type_A,18,310,134,550,169,227,198.0,361.0,1.0,3.0,2.5866039062475052,0
2940,type_C,16,181,57,2946,183,248,204.0,2394.0,1.0,3.0,2.19260924596097,1
3031,type_C,15,721,144,5857,246,222,102.0,5359.0,1.0,3.0,2.155535105332192,1
2964,type_C,8,241,9,1935,236,232,129.0,1253.0,1.0,3.0,2.129611537149437,1
3131,type_D,18,135,29,2895,250,217,89.0,3752.0,1.0,3.0,2.2687858909853995,0
2988,type_C,9,438,71,5554,219,249,166.0,3359.0,1.0,3.0,2.514900715775315,1
2945,type_C,12,310,51,3457,239,221,113.0,2225.0,1.0,3.0,2.4249735620320374,1
2506,type_B,27,202,28,810,213,170,78.0,901.0,1.0,3.0,2.6785079823358418,0
3109,type_D,10,163,3975,232,224,121,2800.0,0.0,1.0,0.0,2.362666716104973,0
2929,type_C,15,243,-47,1306,179,227,189.0,502.0,1.0,3.0,2.86607005426338,1
2843,type_C,18,213,65,3089,206,201,128.0,536.0,1.0,3.0,2.3685197045645596,1
2907,type_C,28,213,101,2361,236,234,110.0,1242.0,1.0,3.0,2.723169924290887,1
2575,type_B,12,86,18,1202,199,220,160.0,4996.0,1.0,3.0,2.521303256535692,1
2863,type_C,3,525,94,3626,226,235,146.0,6030.0,1.0,3.0,2.713079954287917,1
3106,type_D,12,458,-20,2715,200,221,161.0,679.0,1.0,3.0,2.0092961928805964,0
2743,type_C,9,121,22,1391,237,236,131.0,2111.0,1.0,3.0,2.9404825051951966,0
2717,type_C,5,163,10,852,231,235,139.0,1887.0,1.0,3.0,2.442176018058566,0
2541,type_B,14,336,122,1145,221,208,121.0,1105.0,1.0,3.0,2.850882234690131,0
2782,type_C,21,392,45,1230,215,252,163.0,701.0,1.0,3.0,2.9484014242267946,1
2810,type_C,25,61,-20,2951,250,222,85.0,1454.0,1.0,3.0,2.450240581867188,1
3354,type_D,4,191,14,1111,212,243,170.0,2087.0,1.0,3.0,2.0742838505242718,0
2818,type_C,15,109,26,3911,193,214,160.0,5403.0,1.0,3.0,2.9512014662716566,1
3050,type_C,11,109,5827,202,252,185,2563.0,0.0,1.0,0.0,2.6466519332898684,0
2862,type_C,11,367,55,3601,230,246,149.0,3246.0,1.0,3.0,2.0730428429985905,1
3200,type_D,9,271,18,5681,235,227,125.0,2419.0,1.0,3.0,2.7087470511520215,0
3127,type_D,24,352,75,3444,218,249,153.0,1023.0,1.0,3.0,2.6482222082468327,1
3092,type_D,15,183,-6,5059,244,218,101.0,29.0,1.0,3.0,2.276432719798682,1
3258,type_D,13,592,-16,673,188,226,179.0,3041.0,1.0,3.0,2.3661592867774583,1
2949,type_C,19,703,302,1394,174,248,211.0,2031.0,1.0,3.0,2.540141463319781,1
3281,type_D,13,278,37,1439,202,217,154.0,1993.0,1.0,3.0,2.6541488935219046,0
2995,type_C,1,565,63,1993,221,239,156.0,2505.0,1.0,3.0,2.223855873214273,1
2995,type_C,5,619,257,3455,220,230,148.0,1223.0,1.0,3.0,2.0828946242073707,1
2920,type_C,12,552,94,2839,219,214,129.0,3302.0,1.0,3.0,2.0312623467201605,1
2808,type_C,14,256,71,2447,215,210,129.0,1843.0,1.0,3.0,2.4918874318276494,1
2735,type_C,24,31,9,1405,152,211,196.0,1488.0,1.0,3.0,2.1776292486511077,0
2567,type_B,18,91,20,1569,229,201,100.0,4457.0,1.0,3.0,2.5451686007264875,1
3190,type_D,9,467,113,1320,233,224,125.0,1769.0,1.0,3.0,2.3636522699008027,1
3280,type_D,11,163,40,5823,236,219,115.0,606.0,1.0,3.0,2.361699591842411,0
3046,type_C,3,176,23,2125,213,238,164.0,1355.0,1.0,3.0,2.5994607474377176,0
2985,type_C,12,171,33,4062,189,237,189.0,1215.0,1.0,3.0,2.6141839862962426,0
2894,type_C,10,229,50,2931,197,230,173.0,2009.0,1.0,3.0,2.3495181136810204,0
2253,type_A,24,154,94,563,149,217,206.0,1527.0,1.0,3.0,2.3066278847657156,0
3363,type_D,5,391,40,1291,229,233,140.0,2529.0,1.0,3.0,2.001168193927027,0
2757,type_C,7,31,1722,206,231,161,2860.0,0.0,1.0,0.0,2.552408898599386,1
3225,type_D,8,31,5,2390,230,225,129.0,2699.0,1.0,3.0,2.2895916980164897,0
2896,type_C,9,4322,235,228,126,2714,1.0,0.0,0.0,0.0,2.5608848265115016,0
2863,type_C,16,61,25,4764,177,226,190.0,4632.0,1.0,3.0,2.1058036102929734,1
2877,type_C,17,31,2,3390,238,242,129.0,1977.0,1.0,3.0,2.9307210714329823,1
2825,type_C,24,135,40,4217,198,255,183.0,5209.0,1.0,3.0,2.848768473482858,1
2986,type_C,6,109,9,1492,208,246,176.0,692.0,1.0,3.0,2.7309962720212657,1
3378,type_D,7,151,28,2663,204,242,178.0,2379.0,1.0,3.0,2.665430342872931,0
3103,type_D,8,2144,197,238,182,645,1.0,0.0,0.0,0.0,2.979896077268492,0
2418,type_B,21,91,38,948,181,198,152.0,606.0,1.0,3.0,2.8177610950541263,0
2631,type_B,10,447,10,1621,222,249,161.0,1859.0,1.0,3.0,2.6771057863553147,0
2783,type_C,19,91,17,670,233,245,136.0,2902.0,1.0,3.0,2.1099948292014226,1
2854,type_C,6,1455,228,231,139,1444,1.0,0.0,0.0,0.0,2.759185551253031,0
2642,type_B,28,219,97,989,243,176,45.0,989.0,1.0,3.0,2.621753154396837,1
2887,type_C,27,298,65,1089,144,241,231.0,149.0,1.0,3.0,2.29572049994601,1
3105,type_D,18,343,63,3206,240,204,90.0,712.0,1.0,3.0,2.5376600871897854,0
2900,type_C,18,485,212,496,231,200,97.0,1609.0,1.0,3.0,2.9861631899307315,1
2879,type_C,8,811,83,2229,213,226,151.0,948.0,1.0,3.0,2.4766696398036894,1
3257,type_D,20,86,19,3393,204,255,181.0,630.0,1.0,3.0,2.840936430509826,0
3069,type_D,13,31,7,1500,185,236,192.0,1701.0,1.0,3.0,2.7677144582215933,0
3079,type_D,27,361,105,2790,254,213,70.0,1398.0,1.0,3.0,2.123243302480625,1
3589,type_E,37,481,86,2546,253,167,8.0,3717.0,1.0,3.0,2.081070522300379,0
3251,type_D,9,377,13,4297,205,227,162.0,658.0,1.0,3.0,2.543055099287949,0
3018,type_C,19,340,95,4859,219,196,106.0,3215.0,1.0,3.0,2.4952657083439687,0
2442,type_B,25,86,6,647,216,178,86.0,678.0,1.0,3.0,2.7017805485663247,1
3097,type_D,16,372,-11,375,240,239,125.0,1854.0,1.0,3.0,2.3080148172517676,0
3046,type_C,31,151,37,849,196,249,169.0,552.0,1.0,3.0,2.7231728929353203,1
2943,type_C,4,109,-3,5519,215,233,157.0,2132.0,1.0,3.0,2.602315900630352,0
2649,type_B,10,135,-3,3431,235,224,121.0,2263.0,1.0,3.0,2.6055311903880773,1
2441,type_B,16,128,12,524,177,227,191.0,1765.0,1.0,3.0,2.9690781837680085,0
3280,type_D,17,403,45,4689,183,214,170.0,901.0,1.0,3.0,2.4792689097005756,0
2679,type_C,21,248,71,1593,185,198,148.0,2686.0,1.0,3.0,2.4501387367583005,0
3244,type_D,6,593,130,1289,229,230,136.0,2124.0,1.0,3.0,2.6690894516032504,0
3134,type_D,14,302,57,3021,182,235,194.0,1298.0,1.0,3.0,2.07095457736218,0
2870,type_C,19,151,24,581,187,203,151.0,432.0,1.0,3.0,2.099589596619505,1
2996,type_C,7,229,53,2098,220,225,142.0,725.0,1.0,3.0,2.458521842648973,1
2872,type_C,10,96,-9,1697,196,233,178.0,1464.0,1.0,3.0,2.0182435496013547,0
2805,type_C,12,31,6,1783,239,219,110.0,1689.0,1.0,3.0,2.6435738348712112,1
2798,type_C,14,91,6,3237,238,241,131.0,5976.0,1.0,3.0,2.528949731752599,1
3043,type_C,9,257,-20,2273,198,231,174.0,1309.0,1.0,3.0,2.3228332464050543,0
3388,type_D,8,362,24,617,236,238,134.0,751.0,1.0,3.0,2.793195558047331,0
2905,type_C,5,4351,220,228,146,2628,1.0,0.0,0.0,0.0,2.861405300069407,1
3341,type_D,20,193,58,3295,172,212,178.0,2337.0,1.0,3.0,2.315610899264118,0
3081,type_D,12,248,42,699,242,226,114.0,1621.0,1.0,3.0,2.8099713004780535,0
2837,type_C,23,608,309,1272,254,214,76.0,1017.0,1.0,3.0,2.0316854775230433,1
2832,type_C,15,419,-14,1464,208,254,179.0,811.0,1.0,3.0,2.4756222076176457,1
3067,type_D,7,31,2,5437,206,246,179.0,2545.0,1.0,3.0,2.2116048226963194,1
3286,type_D,6,1020,130,2342,220,247,163.0,2088.0,1.0,3.0,2.6728190889945966,0
2130,type_A,19,43,14,1181,249,227,100.0,1380.0,1.0,3.0,2.2244549068872836,0
2684,type_C,9,31,-2,1236,227,222,130.0,1621.0,1.0,3.0,2.4743645345831595,1
2912,type_C,14,163,11,4755,232,246,144.0,284.0,1.0,3.0,2.7824072312997585,1
3330,type_D,15,447,146,2211,220,252,162.0,1137.0,1.0,3.0,2.506050506557396,0
3433,type_D,23,61,20,3246,153,240,223.0,1594.0,1.0,3.0,2.978385814427993,0
3219,type_D,14,685,-4,2894,242,236,122.0,3136.0,1.0,3.0,2.457614604890579,1
2858,type_C,13,43,3,2645,219,213,128.0,2162.0,1.0,3.0,2.49045194057242,1
2971,type_C,9,324,25,5296,236,227,124.0,1859.0,1.0,3.0,2.761463596749646,0
3109,type_D,13,241,59,3537,186,232,187.0,741.0,1.0,3.0,2.8885975449291,1
2817,type_C,18,128,51,1746,224,250,153.0,2258.0,1.0,3.0,2.4701934855436893,1
3180,type_D,12,1177,88,3083,233,244,141.0,2323.0,1.0,3.0,2.077377687037994,1
2740,type_C,11,96,14,1187,231,217,119.0,1475.0,1.0,3.0,2.0467335713816377,1
3242,type_D,13,553,77,4283,185,235,190.0,865.0,1.0,3.0,2.105066510559897,0
3096,type_D,21,163,51,179,161,225,204.0,2011.0,1.0,3.0,2.7811815614698983,0
2917,type_C,24,91,42,5587,238,185,66.0,1109.0,1.0,3.0,2.6495091623230302,1
3194,type_D,2,336,25,5894,217,241,163.0,2159.0,1.0,3.0,2.3140102221346397,1
3348,type_D,10,544,7,3311,194,237,184.0,1662.0,1.0,3.0,2.3701659664104686,0
2805,type_C,25,351,125,365,226,178,73.0,1938.0,1.0,3.0,2.3360304908419813,1
2665,type_B,15,61,9,1607,242,237,121.0,6485.0,1.0,3.0,2.3057316814771993,1
2394,type_B,15,377,123,911,182,223,181.0,1049.0,1.0,3.0,2.4851839956111528,0
3193,type_D,21,151,40,1512,200,255,185.0,4354.0,1.0,3.0,2.384174170942116,0
3160,type_D,18,176,1,4709,222,198,105.0,1439.0,1.0,3.0,2.5343512302963878,0
3130,type_D,13,493,82,3003,186,241,196.0,429.0,1.0,3.0,2.344558962462139,0
2965,type_C,12,43,4,2347,242,230,117.0,590.0,1.0,3.0,2.3522300001206196,0
2602,type_B,21,109,12,1623,163,215,190.0,2904.0,1.0,3.0,2.0455936102104038,0
2742,type_C,10,211,-13,1002,212,219,144.0,978.0,1.0,3.0,2.559231958076391,1
3310,type_D,16,109,41,3477,196,211,152.0,1665.0,1.0,3.0,2.515651217227227,0
3502,type_E,13,340,138,3908,241,237,124.0,3761.0,1.0,3.0,2.533692133491288,0
3271,type_D,15,243,47,3482,183,246,202.0,1829.0,1.0,3.0,2.5007236538729054,0
3206,type_D,7,425,17,5835,232,230,132.0,2914.0,1.0,3.0,2.820183699929172,1
2885,type_C,15,191,44,2591,181,230,189.0,2361.0,1.0,3.0,2.169561245953499,1
3122,type_D,13,43,1906,229,214,114,2440.0,0.0,1.0,0.0,2.8417308310423706,1
2749,type_C,12,43,-5,1740,242,226,113.0,1147.0,1.0,3.0,2.381585495522741,1
3036,type_C,7,336,60,2992,221,227,143.0,445.0,1.0,3.0,2.530774039230736,1
3164,type_D,9,3510,234,235,134,517,1.0,0.0,0.0,0.0,2.5324015467722023,1
2599,type_B,7,151,-27,3164,218,226,145.0,2631.0,1.0,3.0,2.2311502254765507,0
3146,type_D,3,213,11,4316,221,233,149.0,1789.0,1.0,3.0,2.598568217411779,1
2515,type_B,21,43,4,998,188,198,144.0,1288.0,1.0,3.0,2.3135028338349133,1
3197,type_D,6,363,8,5748,224,227,139.0,2929.0,1.0,3.0,2.4116857705781936,1
3204,type_D,23,1041,405,1545,172,198,161.0,901.0,1.0,3.0,2.0723867031209395,0
2712,type_C,19,343,106,1025,207,197,122.0,1261.0,1.0,3.0,2.764661201625438,1
2978,type_C,11,68,9,1993,226,217,124.0,3307.0,1.0,3.0,2.841360503865453,0
2877,type_C,14,391,65,1509,245,222,105.0,2880.0,1.0,3.0,2.7849429797296565,1
2333,type_B,21,191,62,952,158,237,217.0,254.0,1.0,3.0,2.5232631995366646,0
3083,type_D,6,418,39,2857,224,228,140.0,1607.0,1.0,3.0,2.180276602086084,1
3325,type_D,25,109,31,2535,180,183,133.0,2672.0,1.0,3.0,2.181227941975162,0
2725,type_C,16,257,23,1395,177,237,201.0,2060.0,1.0,3.0,2.7901374705731428,0
2825,type_C,16,310,48,2229,183,221,178.0,2378.0,1.0,3.0,2.5625035245898955,1
2757,type_C,23,109,25,980,202,184,111.0,971.0,1.0,3.0,2.2489911807769016,0
2768,type_C,16,229,100,2978,210,206,130.0,6371.0,1.0,3.0,2.0112794194864145,0
2525,type_B,27,296,47,721,217,171,73.0,870.0,1.0,3.0,2.369539118333053,0
3391,type_D,7,298,22,1752,202,239,178.0,756.0,1.0,3.0,2.997160333235416,0
3032,type_C,9,243,32,2752,203,228,165.0,1797.0,1.0,3.0,2.694476272887446,1
2872,type_C,17,109,-14,1868,194,254,195.0,1475.0,1.0,3.0,2.9274187853420273,0
3063,type_C,16,405,48,1663,193,212,156.0,1025.0,1.0,3.0,2.002535027952895,1
2543,type_B,26,151,52,1619,186,179,121.0,1018.0,1.0,3.0,2.3935146334935316,0
2766,type_C,14,284,97,282,208,212,141.0,2576.0,1.0,3.0,2.275406498837862,1
2833,type_C,2,217,7,2896,224,238,151.0,4321.0,1.0,3.0,2.588000422495503,1
3244,type_D,9,213,40,4529,196,242,187.0,572.0,1.0,3.0,2.730792888526476,0
3240,type_D,3,278,85,1481,227,238,146.0,1979.0,1.0,3.0,2.116788835613015,0
2692,type_C,15,86,-4,1447,246,223,103.0,814.0,1.0,3.0,2.385167913274585,1
2980,type_C,1,298,35,1904,218,240,160.0,925.0,1.0,3.0,2.635160668497856,1
3139,type_D,6,86,4972,217,230,147,2778.0,0.0,1.0,0.0,2.816374468431579,1
2670,type_B,11,109,34,1891,204,220,154.0,4985.0,1.0,3.0,2.3098298482378077,1
2426,type_B,6,273,35,881,231,231,135.0,891.0,1.0,3.0,2.338560379003874,0
2950,type_C,5,31,1301,216,246,165,1167.0,0.0,1.0,0.0,2.7543146701929797,1
2948,type_C,38,269,157,869,98,187,216.0,1291.0,1.0,3.0,2.3929141656052337,0
3040,type_C,18,659,7,2591,199,203,138.0,2402.0,1.0,3.0,2.9897821712767576,1
3199,type_D,5,314,26,4078,228,231,139.0,1265.0,1.0,3.0,2.3814594668879696,0
2884,type_C,5,302,58,2550,213,233,159.0,2199.0,1.0,3.0,2.343578545847409,1
2726,type_C,11,31,-5,1236,240,225,115.0,744.0,1.0,3.0,2.02915802047439,0
3285,type_D,14,403,95,4241,219,211,125.0,1870.0,1.0,3.0,2.1109665021020327,0
2900,type_C,15,61,13,5456,239,212,102.0,4157.0,1.0,3.0,2.3298543664281444,1
2507,type_B,7,31,1005,200,242,180,1019.0,0.0,1.0,0.0,2.3348150326277546,1
3198,type_D,10,31,2329,235,236,129,4026.0,0.0,1.0,0.0,2.593820073304741,0
3214,type_D,4,31,-3,2959,228,237,145.0,2370.0,1.0,3.0,2.469782118007168,0
2715,type_C,19,243,150,1739,172,214,181.0,1394.0,1.0,3.0,2.0148443132805003,0
2769,type_C,17,68,18,2039,248,223,99.0,744.0,1.0,3.0,2.7326772840005527,1
2776,type_C,16,213,61,2457,223,250,156.0,2481.0,1.0,3.0,2.75704736803141,1
3136,type_D,12,278,26,1349,189,239,191.0,2052.0,1.0,3.0,2.9535517537207108,0
2771,type_C,17,366,53,590,243,209,91.0,2566.0,1.0,3.0,2.559143132553348,1
2910,type_C,20,340,70,594,206,194,119.0,623.0,1.0,3.0,2.008209517827209,1
2837,type_C,4,31,-6,3020,211,240,168.0,2347.0,1.0,3.0,2.3760734281040614,0
2912,type_C,26,361,91,1153,163,251,218.0,133.0,1.0,3.0,2.2403280249320474,1
2978,type_C,11,6048,221,215,129,3366,1.0,0.0,0.0,0.0,2.5210829260946825,0
2176,type_A,8,1169,233,229,130,1127,1.0,0.0,0.0,0.0,2.6340813390587865,0
2403,type_B,24,361,164,863,156,206,186.0,1074.0,1.0,3.0,2.1528154736616445,0
3106,type_D,20,707,-69,4267,218,194,105.0,4285.0,1.0,3.0,2.3922831079595066,0
3250,type_D,14,565,158,5351,235,244,138.0,1556.0,1.0,3.0,2.691797924859493,0
2665,type_B,19,31,11,1399,170,245,214.0,1021.0,1.0,3.0,2.8459608148343287,0
3329,type_D,6,211,128,3128,221,228,145.0,378.0,1.0,3.0,2.7245995523541087,1
2716,type_C,9,298,18,1960,208,225,156.0,6140.0,1.0,3.0,2.7518962507971163,1
2775,type_C,21,331,126,2240,248,229,100.0,2238.0,1.0,3.0,2.0600233264777823,1
3034,type_C,7,163,1963,202,232,167,1802.0,0.0,1.0,0.0,2.925367262863821,1
3056,type_C,16,617,356,2361,204,255,183.0,1338.0,1.0,3.0,2.8987356502118073,1
2613,type_B,12,452,73,1439,240,221,110.0,1783.0,1.0,3.0,2.7203912079514656,1
